KomKode;Y;X;KmsCellId;NBefPer;Dagbefolk
101;6172650;728750;100M_61726_7287;98;1
101;6172650;728850;100M_61726_7288;0;3
169;6172750;699850;100M_61727_6998;38;4
169;6172750;699950;100M_61727_6999;3;0
169;6172750;700050;100M_61727_7000;26;2
169;6172750;700150;100M_61727_7001;23;1
169;6172750;700250;100M_61727_7002;20;1
169;6172750;700350;100M_61727_7003;45;0
169;6172750;700450;100M_61727_7004;16;1
169;6172750;700550;100M_61727_7005;29;0
169;6172750;700650;100M_61727_7006;19;0
169;6172750;700750;100M_61727_7007;21;1
169;6172750;700850;100M_61727_7008;30;0
169;6172750;700950;100M_61727_7009;31;2
169;6172750;704250;100M_61727_7042;6;1
169;6172750;705850;100M_61727_7058;0;89
169;6172750;707150;100M_61727_7071;0;61
169;6172750;707250;100M_61727_7072;0;59
169;6172750;707350;100M_61727_7073;7;55
169;6172750;707450;100M_61727_7074;17;100
169;6172750;707550;100M_61727_7075;31;1
169;6172750;707650;100M_61727_7076;62;1
169;6172750;707750;100M_61727_7077;127;5
169;6172750;707850;100M_61727_7078;79;0
169;6172750;707950;100M_61727_7079;24;3
169;6172750;708050;100M_61727_7080;6;15
169;6172750;708150;100M_61727_7081;40;1
169;6172750;708250;100M_61727_7082;28;5
169;6172750;708350;100M_61727_7083;52;1
169;6172750;708450;100M_61727_7084;35;2
169;6172750;708550;100M_61727_7085;36;0
169;6172750;708650;100M_61727_7086;42;0
169;6172750;708750;100M_61727_7087;44;0
169;6172750;708850;100M_61727_7088;6;0
165;6172750;709750;100M_61727_7097;6;0
165;6172750;709850;100M_61727_7098;56;1
165;6172750;709950;100M_61727_7099;45;5
165;6172750;710050;100M_61727_7100;48;1
165;6172750;710150;100M_61727_7101;41;2
165;6172750;710250;100M_61727_7102;43;0
165;6172750;710350;100M_61727_7103;42;0
165;6172750;710450;100M_61727_7104;91;0
165;6172750;710550;100M_61727_7105;34;15
165;6172750;710650;100M_61727_7106;122;3
165;6172750;710750;100M_61727_7107;88;1
165;6172750;710850;100M_61727_7108;109;5
187;6172750;711450;100M_61727_7114;40;84
187;6172750;711550;100M_61727_7115;87;0
187;6172750;711650;100M_61727_7116;84;4
187;6172750;711750;100M_61727_7117;197;0
153;6172750;712050;100M_61727_7120;0;102
153;6172750;712150;100M_61727_7121;0;101
153;6172750;712250;100M_61727_7122;0;235
153;6172750;713050;100M_61727_7130;23;0
153;6172750;713150;100M_61727_7131;29;0
153;6172750;713250;100M_61727_7132;27;0
153;6172750;713350;100M_61727_7133;40;0
153;6172750;713450;100M_61727_7134;35;0
153;6172750;713550;100M_61727_7135;10;0
153;6172750;713650;100M_61727_7136;0;93
153;6172750;713750;100M_61727_7137;0;3
153;6172750;713850;100M_61727_7138;0;37
153;6172750;713950;100M_61727_7139;53;39
153;6172750;714050;100M_61727_7140;84;0
153;6172750;714150;100M_61727_7141;31;4
153;6172750;714250;100M_61727_7142;53;7
153;6172750;714350;100M_61727_7143;34;0
153;6172750;714550;100M_61727_7145;83;0
153;6172750;714650;100M_61727_7146;20;10
153;6172750;714750;100M_61727_7147;30;0
153;6172750;714850;100M_61727_7148;3;0
153;6172750;715050;100M_61727_7150;0;419
153;6172750;715150;100M_61727_7151;68;167
153;6172750;715550;100M_61727_7155;9;0
153;6172750;715650;100M_61727_7156;40;0
153;6172750;715750;100M_61727_7157;34;2
153;6172750;715850;100M_61727_7158;11;0
153;6172750;716450;100M_61727_7164;4;0
153;6172750;716550;100M_61727_7165;27;0
153;6172750;716650;100M_61727_7166;13;0
167;6172750;717650;100M_61727_7176;59;1
167;6172750;717750;100M_61727_7177;30;1
167;6172750;717850;100M_61727_7178;73;8
167;6172750;717950;100M_61727_7179;56;9
167;6172750;718050;100M_61727_7180;67;6
167;6172750;718150;100M_61727_7181;32;0
167;6172750;718250;100M_61727_7182;19;1
167;6172750;718350;100M_61727_7183;12;1
167;6172750;718450;100M_61727_7184;9;0
167;6172750;718550;100M_61727_7185;47;1
167;6172750;718650;100M_61727_7186;88;12
167;6172750;718750;100M_61727_7187;119;9
167;6172750;718850;100M_61727_7188;22;14
167;6172750;718950;100M_61727_7189;32;1
167;6172750;719050;100M_61727_7190;29;0
167;6172750;719150;100M_61727_7191;34;1
167;6172750;719250;100M_61727_7192;40;0
101;6172750;719550;100M_61727_7195;142;4
101;6172750;719650;100M_61727_7196;86;0
101;6172750;719750;100M_61727_7197;35;1
101;6172750;719850;100M_61727_7198;34;0
101;6172750;719950;100M_61727_7199;33;1
101;6172750;720050;100M_61727_7200;142;1
101;6172750;720150;100M_61727_7201;127;1
101;6172750;720250;100M_61727_7202;108;72
101;6172750;720350;100M_61727_7203;142;1
101;6172750;720450;100M_61727_7204;139;1
101;6172750;720550;100M_61727_7205;89;0
101;6172750;720650;100M_61727_7206;74;64
101;6172750;720850;100M_61727_7208;0;10
101;6172750;721050;100M_61727_7210;0;19
101;6172750;721250;100M_61727_7212;1;0
101;6172750;721550;100M_61727_7215;5;7
101;6172750;721650;100M_61727_7216;0;335
101;6172750;721750;100M_61727_7217;93;2
101;6172750;721850;100M_61727_7218;147;2
101;6172750;721950;100M_61727_7219;104;0
101;6172750;722050;100M_61727_7220;180;10
101;6172750;722150;100M_61727_7221;124;3
101;6172750;722250;100M_61727_7222;52;5
101;6172750;722350;100M_61727_7223;140;5
101;6172750;722450;100M_61727_7224;300;16
101;6172750;722550;100M_61727_7225;254;1
101;6172750;722650;100M_61727_7226;0;63
101;6172750;722750;100M_61727_7227;0;795
101;6172750;723450;100M_61727_7234;0;48
101;6172750;723550;100M_61727_7235;260;0
101;6172750;724150;100M_61727_7241;3;0
101;6172750;725650;100M_61727_7256;4;1
101;6172750;725750;100M_61727_7257;89;5
101;6172750;725850;100M_61727_7258;18;0
101;6172750;726050;100M_61727_7260;0;33
101;6172750;726850;100M_61727_7268;21;12
101;6172750;726950;100M_61727_7269;49;11
101;6172750;727050;100M_61727_7270;30;0
101;6172750;727150;100M_61727_7271;50;0
101;6172750;727250;100M_61727_7272;114;1
101;6172750;727350;100M_61727_7273;213;23
101;6172750;727450;100M_61727_7274;71;56
101;6172750;727550;100M_61727_7275;65;842
101;6172750;727650;100M_61727_7276;109;34
101;6172750;727750;100M_61727_7277;49;2
101;6172750;727850;100M_61727_7278;47;1
101;6172750;727950;100M_61727_7279;63;5
101;6172750;728050;100M_61727_7280;54;12
101;6172750;728150;100M_61727_7281;32;2
101;6172750;728250;100M_61727_7282;35;1
101;6172750;728350;100M_61727_7283;33;0
101;6172750;728450;100M_61727_7284;29;0
101;6172750;728550;100M_61727_7285;47;6
101;6172750;728650;100M_61727_7286;125;6
101;6172750;728750;100M_61727_7287;26;77
101;6172750;729250;100M_61727_7292;2;0
169;6172850;699750;100M_61728_6997;3;0
169;6172850;699850;100M_61728_6998;66;1
169;6172850;699950;100M_61728_6999;1;0
169;6172850;700050;100M_61728_7000;10;31
169;6172850;700150;100M_61728_7001;34;0
169;6172850;700250;100M_61728_7002;23;49
169;6172850;700350;100M_61728_7003;43;2
169;6172850;700450;100M_61728_7004;12;0
169;6172850;700550;100M_61728_7005;46;1
169;6172850;700650;100M_61728_7006;25;3
169;6172850;700750;100M_61728_7007;32;0
169;6172850;700850;100M_61728_7008;19;0
169;6172850;701550;100M_61728_7015;1;0
169;6172850;705650;100M_61728_7056;0;8
169;6172850;705750;100M_61728_7057;0;8
169;6172850;706050;100M_61728_7060;0;262
169;6172850;706350;100M_61728_7063;0;720
169;6172850;706650;100M_61728_7066;0;15
169;6172850;706750;100M_61728_7067;0;11
169;6172850;707450;100M_61728_7074;13;0
169;6172850;707550;100M_61728_7075;48;0
169;6172850;707650;100M_61728_7076;77;1
169;6172850;707750;100M_61728_7077;186;3
169;6172850;707850;100M_61728_7078;81;2
169;6172850;707950;100M_61728_7079;14;0
169;6172850;708050;100M_61728_7080;9;176
169;6172850;708150;100M_61728_7081;17;8
169;6172850;708250;100M_61728_7082;51;2
169;6172850;708350;100M_61728_7083;28;0
169;6172850;708450;100M_61728_7084;48;0
169;6172850;708550;100M_61728_7085;54;3
169;6172850;708650;100M_61728_7086;42;1
169;6172850;708750;100M_61728_7087;7;0
165;6172850;709850;100M_61728_7098;2;0
165;6172850;709950;100M_61728_7099;13;0
165;6172850;710050;100M_61728_7100;27;0
165;6172850;710150;100M_61728_7101;29;0
165;6172850;710250;100M_61728_7102;31;0
165;6172850;710350;100M_61728_7103;50;0
165;6172850;710450;100M_61728_7104;85;2
165;6172850;710550;100M_61728_7105;84;1
165;6172850;710650;100M_61728_7106;51;0
165;6172850;710750;100M_61728_7107;28;227
165;6172850;710850;100M_61728_7108;0;96
165;6172850;710950;100M_61728_7109;78;217
165;6172850;711050;100M_61728_7110;0;63
165;6172850;711150;100M_61728_7111;0;129
165;6172850;711250;100M_61728_7112;2;15
187;6172850;711550;100M_61728_7115;142;0
187;6172850;711650;100M_61728_7116;148;11
153;6172850;711950;100M_61728_7119;0;388
153;6172850;712450;100M_61728_7124;0;238
153;6172850;712750;100M_61728_7127;16;0
153;6172850;712850;100M_61728_7128;24;1
153;6172850;712950;100M_61728_7129;24;13
153;6172850;713050;100M_61728_7130;28;0
153;6172850;713150;100M_61728_7131;30;0
153;6172850;713250;100M_61728_7132;37;1
153;6172850;713350;100M_61728_7133;29;0
153;6172850;713450;100M_61728_7134;22;4
153;6172850;713550;100M_61728_7135;5;1
153;6172850;713650;100M_61728_7136;0;189
153;6172850;713750;100M_61728_7137;0;278
153;6172850;713850;100M_61728_7138;0;10
153;6172850;713950;100M_61728_7139;42;180
153;6172850;714050;100M_61728_7140;53;6
153;6172850;714150;100M_61728_7141;47;0
153;6172850;714350;100M_61728_7143;82;75
153;6172850;714450;100M_61728_7144;13;8
153;6172850;714550;100M_61728_7145;63;1
153;6172850;714650;100M_61728_7146;52;0
153;6172850;714750;100M_61728_7147;22;0
153;6172850;714850;100M_61728_7148;21;6
153;6172850;715250;100M_61728_7152;0;12
153;6172850;715550;100M_61728_7155;12;1
153;6172850;715650;100M_61728_7156;22;1
153;6172850;715750;100M_61728_7157;37;26
153;6172850;715850;100M_61728_7158;36;3
153;6172850;715950;100M_61728_7159;31;5
167;6172850;717550;100M_61728_7175;26;0
167;6172850;717650;100M_61728_7176;39;5
167;6172850;717750;100M_61728_7177;32;0
167;6172850;717850;100M_61728_7178;36;5
167;6172850;717950;100M_61728_7179;31;1
167;6172850;718050;100M_61728_7180;45;1
167;6172850;718150;100M_61728_7181;32;0
167;6172850;718250;100M_61728_7182;28;1
167;6172850;718350;100M_61728_7183;34;0
167;6172850;718450;100M_61728_7184;39;0
167;6172850;718550;100M_61728_7185;19;1
167;6172850;718650;100M_61728_7186;68;0
167;6172850;718750;100M_61728_7187;121;0
167;6172850;718850;100M_61728_7188;38;0
167;6172850;718950;100M_61728_7189;86;2
167;6172850;719050;100M_61728_7190;158;11
167;6172850;719150;100M_61728_7191;43;1
101;6172850;719450;100M_61728_7194;61;26
101;6172850;719550;100M_61728_7195;111;17
101;6172850;719650;100M_61728_7196;46;0
101;6172850;719750;100M_61728_7197;42;2
101;6172850;719850;100M_61728_7198;71;1
101;6172850;719950;100M_61728_7199;62;31
101;6172850;720050;100M_61728_7200;142;1
101;6172850;720150;100M_61728_7201;114;2
101;6172850;720250;100M_61728_7202;45;2
101;6172850;720350;100M_61728_7203;75;31
101;6172850;720450;100M_61728_7204;74;0
101;6172850;720550;100M_61728_7205;148;2
101;6172850;720650;100M_61728_7206;112;19
101;6172850;720850;100M_61728_7208;0;41
101;6172850;720950;100M_61728_7209;7;13
101;6172850;721050;100M_61728_7210;60;3
101;6172850;721150;100M_61728_7211;48;3
101;6172850;721250;100M_61728_7212;25;1
101;6172850;721450;100M_61728_7214;0;122
101;6172850;721550;100M_61728_7215;0;916
101;6172850;721750;100M_61728_7217;68;23
101;6172850;721850;100M_61728_7218;187;1
101;6172850;721950;100M_61728_7219;149;9
101;6172850;722050;100M_61728_7220;145;1
101;6172850;722150;100M_61728_7221;10;0
101;6172850;722350;100M_61728_7223;69;27
101;6172850;722450;100M_61728_7224;222;34
101;6172850;722550;100M_61728_7225;243;3
101;6172850;722650;100M_61728_7226;114;45
101;6172850;723350;100M_61728_7233;228;8
101;6172850;723450;100M_61728_7234;411;3
101;6172850;723550;100M_61728_7235;50;47
101;6172850;723650;100M_61728_7236;382;3
101;6172850;724050;100M_61728_7240;0;0
101;6172850;724150;100M_61728_7241;0;0
101;6172850;725750;100M_61728_7257;125;3
101;6172850;725850;100M_61728_7258;116;35
101;6172850;725950;100M_61728_7259;46;79
101;6172850;726050;100M_61728_7260;7;22
101;6172850;726150;100M_61728_7261;12;11
101;6172850;726250;100M_61728_7262;85;662
101;6172850;726350;100M_61728_7263;176;5
101;6172850;726850;100M_61728_7268;84;1
101;6172850;726950;100M_61728_7269;60;100
101;6172850;727050;100M_61728_7270;48;2
101;6172850;727150;100M_61728_7271;79;3
101;6172850;727250;100M_61728_7272;154;3
101;6172850;727350;100M_61728_7273;208;30
101;6172850;727450;100M_61728_7274;7;50
101;6172850;727650;100M_61728_7276;97;0
101;6172850;727750;100M_61728_7277;40;3
101;6172850;727850;100M_61728_7278;32;2
101;6172850;727950;100M_61728_7279;62;18
101;6172850;728050;100M_61728_7280;92;7
101;6172850;728150;100M_61728_7281;77;1
101;6172850;728250;100M_61728_7282;46;2
101;6172850;728350;100M_61728_7283;47;2
101;6172850;728450;100M_61728_7284;27;3
101;6172850;728550;100M_61728_7285;33;0
101;6172850;728650;100M_61728_7286;94;1
101;6172850;728750;100M_61728_7287;2;7
101;6172850;728850;100M_61728_7288;0;17
101;6172850;728950;100M_61728_7289;1;0
169;6172950;699750;100M_61729_6997;17;0
169;6172950;699850;100M_61729_6998;8;27
169;6172950;699950;100M_61729_6999;4;0
169;6172950;700150;100M_61729_7001;27;0
169;6172950;700250;100M_61729_7002;34;12
169;6172950;700350;100M_61729_7003;12;1
169;6172950;700450;100M_61729_7004;4;0
169;6172950;700550;100M_61729_7005;10;0
169;6172950;700650;100M_61729_7006;30;0
169;6172950;700750;100M_61729_7007;34;11
169;6172950;700850;100M_61729_7008;13;0
169;6172950;701250;100M_61729_7012;2;0
169;6172950;701350;100M_61729_7013;3;0
169;6172950;701550;100M_61729_7015;1;0
169;6172950;705750;100M_61729_7057;0;2
169;6172950;705850;100M_61729_7058;0;579
169;6172950;705950;100M_61729_7059;0;3
169;6172950;706250;100M_61729_7062;0;88
169;6172950;706350;100M_61729_7063;0;463
169;6172950;707050;100M_61729_7070;3;0
169;6172950;707150;100M_61729_7071;0;19
169;6172950;707350;100M_61729_7073;34;2
169;6172950;707450;100M_61729_7074;11;6
169;6172950;707550;100M_61729_7075;17;17
169;6172950;707650;100M_61729_7076;85;0
169;6172950;707750;100M_61729_7077;61;0
169;6172950;707850;100M_61729_7078;96;0
169;6172950;707950;100M_61729_7079;40;1
169;6172950;708050;100M_61729_7080;52;0
169;6172950;708150;100M_61729_7081;74;1
169;6172950;708250;100M_61729_7082;37;0
169;6172950;708350;100M_61729_7083;36;0
169;6172950;708450;100M_61729_7084;33;1
169;6172950;708550;100M_61729_7085;42;1
169;6172950;708650;100M_61729_7086;11;0
165;6172950;709750;100M_61729_7097;20;3
165;6172950;709850;100M_61729_7098;110;5
165;6172950;709950;100M_61729_7099;146;2
165;6172950;710050;100M_61729_7100;0;25
165;6172950;710150;100M_61729_7101;11;0
165;6172950;710250;100M_61729_7102;10;0
165;6172950;710350;100M_61729_7103;6;2
165;6172950;710450;100M_61729_7104;29;0
165;6172950;710550;100M_61729_7105;49;1
165;6172950;710650;100M_61729_7106;28;0
165;6172950;710750;100M_61729_7107;0;39
165;6172950;710850;100M_61729_7108;0;13
165;6172950;710950;100M_61729_7109;68;198
165;6172950;711050;100M_61729_7110;0;162
165;6172950;711150;100M_61729_7111;0;47
153;6172950;712450;100M_61729_7124;0;10
153;6172950;712550;100M_61729_7125;0;495
153;6172950;712650;100M_61729_7126;14;0
153;6172950;712750;100M_61729_7127;20;0
153;6172950;712850;100M_61729_7128;36;0
153;6172950;712950;100M_61729_7129;37;0
153;6172950;713050;100M_61729_7130;28;1
153;6172950;713150;100M_61729_7131;32;0
153;6172950;713250;100M_61729_7132;18;0
153;6172950;713350;100M_61729_7133;35;0
153;6172950;713450;100M_61729_7134;14;0
153;6172950;713550;100M_61729_7135;0;6
153;6172950;713650;100M_61729_7136;0;78
153;6172950;713750;100M_61729_7137;0;10
153;6172950;713850;100M_61729_7138;3;0
153;6172950;713950;100M_61729_7139;28;1
153;6172950;714050;100M_61729_7140;37;15
153;6172950;714150;100M_61729_7141;35;0
153;6172950;714250;100M_61729_7142;65;0
153;6172950;714350;100M_61729_7143;23;0
153;6172950;714450;100M_61729_7144;15;0
153;6172950;714550;100M_61729_7145;101;4
153;6172950;714650;100M_61729_7146;58;14
153;6172950;714750;100M_61729_7147;17;0
153;6172950;714850;100M_61729_7148;16;0
153;6172950;715550;100M_61729_7155;23;0
153;6172950;715650;100M_61729_7156;22;12
153;6172950;715750;100M_61729_7157;20;3
153;6172950;715850;100M_61729_7158;12;0
153;6172950;715950;100M_61729_7159;16;0
153;6172950;716150;100M_61729_7161;4;0
153;6172950;716650;100M_61729_7166;16;1
167;6172950;717550;100M_61729_7175;11;1
167;6172950;717650;100M_61729_7176;40;0
167;6172950;717750;100M_61729_7177;27;0
167;6172950;717850;100M_61729_7178;44;0
167;6172950;717950;100M_61729_7179;35;0
167;6172950;718050;100M_61729_7180;40;2
167;6172950;718150;100M_61729_7181;33;9
167;6172950;718250;100M_61729_7182;41;3
167;6172950;718350;100M_61729_7183;51;1
167;6172950;718450;100M_61729_7184;49;2
167;6172950;718550;100M_61729_7185;88;122
167;6172950;718650;100M_61729_7186;84;16
167;6172950;718750;100M_61729_7187;51;0
167;6172950;718850;100M_61729_7188;11;21
167;6172950;718950;100M_61729_7189;179;4
167;6172950;719050;100M_61729_7190;34;11
101;6172950;719450;100M_61729_7194;29;3
101;6172950;719550;100M_61729_7195;66;10
101;6172950;719650;100M_61729_7196;163;15
101;6172950;719750;100M_61729_7197;79;11
101;6172950;719850;100M_61729_7198;104;28
101;6172950;719950;100M_61729_7199;130;3
101;6172950;720050;100M_61729_7200;60;1
101;6172950;720150;100M_61729_7201;66;0
101;6172950;720250;100M_61729_7202;51;3
101;6172950;720350;100M_61729_7203;31;35
101;6172950;720450;100M_61729_7204;61;115
101;6172950;720550;100M_61729_7205;31;52
101;6172950;720650;100M_61729_7206;0;10
101;6172950;720850;100M_61729_7208;0;89
101;6172950;720950;100M_61729_7209;125;2
101;6172950;721050;100M_61729_7210;30;45
101;6172950;721150;100M_61729_7211;11;0
101;6172950;721250;100M_61729_7212;1;0
101;6172950;721450;100M_61729_7214;2;227
101;6172950;721550;100M_61729_7215;45;75
101;6172950;721650;100M_61729_7216;35;0
101;6172950;721850;100M_61729_7218;1;10
101;6172950;722050;100M_61729_7220;128;2
101;6172950;722150;100M_61729_7221;213;512
101;6172950;722250;100M_61729_7222;37;2
101;6172950;722450;100M_61729_7224;126;26
101;6172950;722550;100M_61729_7225;291;51
101;6172950;722650;100M_61729_7226;292;12
101;6172950;722750;100M_61729_7227;0;2
101;6172950;722850;100M_61729_7228;149;14
101;6172950;723350;100M_61729_7233;237;37
101;6172950;723550;100M_61729_7235;0;528
101;6172950;723650;100M_61729_7236;202;0
101;6172950;724150;100M_61729_7241;1;0
101;6172950;725750;100M_61729_7257;47;1
101;6172950;725850;100M_61729_7258;28;0
101;6172950;725950;100M_61729_7259;45;1
101;6172950;726050;100M_61729_7260;108;2
101;6172950;726150;100M_61729_7261;109;8
101;6172950;726250;100M_61729_7262;149;23
101;6172950;726350;100M_61729_7263;317;5
101;6172950;726750;100M_61729_7267;45;0
101;6172950;726850;100M_61729_7268;296;50
101;6172950;726950;100M_61729_7269;12;69
101;6172950;727050;100M_61729_7270;112;178
101;6172950;727150;100M_61729_7271;172;8
101;6172950;727250;100M_61729_7272;134;5
